,category,definition,name,note,provenance,provenance_uri,resource_uri,term,vocabulary_id,vocabulary_status
747,,Trifluralin (C13H16F3N3O4),Trifluralin,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/trifluralin/,trifluralin,1042,Current
748,,Triphenylene (C18H12),Triphenylene,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/triphenylene/,triphenylene,1043,Current
749,,Isotope 3H of water,"Tritium (3H), Delta T of H2O",,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/tritium_3H_DeltaTOfH2O/,tritium_3H_DeltaTOfH2O,1044,Current
750,,Carlson Trophic State Index is a measurement of eutrophication based on Secchi depth,TSI,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/TSI/,TSI,1045,Current
751,,Turbidity,Turbidity,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/turbidity/,turbidity,1046,Current
752,Biota,"The global solar UV index (UVI) was developed as an easy-to-understand measure of biologically effective UV radiation with a view to promote public awareness of the risks of UV radiation exposure and sun protection. In the initial work done on UVI in Canada, a typical midday summer erythemal irradiance of 250 mW.m-2 was found leading to the (arbitrary) definition of one UV index equal to an erythemally weighted irradiance of 25 mW.m-2. This gives a typical range of UVI 0 to 11+.",Ultraviolet Radation Index,,See http://support.bentham.co.uk/support/solutions/articles/5000619299-erythemal-radiant-exposure-and-uv-index,,/api/v1/variablename/ultravioletRadiationIndex/,ultravioletRadiationIndex,1538,Current
753,Biota,"A measure of the ability of ultraviolet radiation, as a function of wavelength, to produce just perceptible erythema in human skin.",Ultraviolet Radiation Dose,,See http://support.bentham.co.uk/support/solutions/articles/5000619299-erythemal-radiant-exposure-and-uv-index,,/api/v1/variablename/ultravioletRadiationDose/,ultravioletRadiationDose,1539,Current
754,,Uranium (U),Uranium,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/uranium/,uranium,1047,Current
755,,"Dissolved Uranium. For chemical terms, dissolved indicates a filtered sample.","Uranium, dissolved",,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/uraniumDissolved/,uraniumDissolved,1048,Current
756,,An isotope of uranium in the uranium-238 decay series,Uranium-234,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/uranium_234/,uranium_234,1049,Current
757,,An isotope of uranium that can sustain fission chain reaction,Uranium-235,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/uranium_235/,uranium_235,1050,Current
758,,Uranium's most common isotope,Uranium-238,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/uranium_238/,uranium_238,1051,Current
759,,Urea ((NH2)2CO),Urea,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/urea/,urea,1052,Current
760,,Urea ((NH2)2CO) flux,Urea flux,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/ureaFlux/,ureaFlux,1053,Current
761,,"Dissolved vanadium (V). ""Dissolved"" indicates the measurement was made on a filtered sample.","Vanadium, dissolved",,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/vanadiumDissolved/,vanadiumDissolved,1054,Current
762,,Particulate vanadium (V) in suspension,"Vanadium, particulate",,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/vanadiumParticulate/,vanadiumParticulate,1055,Current
763,,"Total vanadium (V). ""Total"" indicates was measured on a whole water (unfiltered) sample.","Vanadium, total",,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/vanadiumTotal/,vanadiumTotal,1056,Current
764,,The pressure of a vapor in equilibrium with its non-vapor phases,Vapor pressure,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/vaporPressure/,vaporPressure,1057,Current
765,,The difference between the actual water vapor pressure and the saturation of water vapor pressure at a particular temperature.,Vapor pressure deficit,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/vaporPressureDeficit/,vaporPressureDeficit,1058,Current
766,,"The velocity of a substance, fluid or object",Velocity,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/velocity/,velocity,1059,Current
767,,Visibility,Visibility,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/visibility/,visibility,1060,Current
768,,Voltage or Electrical Potential,Voltage,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/voltage/,voltage,1061,Current
769,,Volume. To quantify discharge or hydrograph volume or some other volume measurement.,Volume,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/volume/,volume,1062,Current
770,,Volume of liquid water relative to bulk volume. Used for example to quantify soil moisture,Volumetric water content,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/volumetricWaterContent/,volumetricWaterContent,1063,Current
771,,A counter which counts the number of total datalogger watchdog errors,Watchdog error count,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/watchdogErrorCount/,watchdogErrorCount,1064,Current
772,,The absolute pressure (combined water + barometric) on a sensor expressed as the height of an equivalent column of water.,"Water column equivalent height, absolute",,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/waterColumnEquivalentHeightAbsolute/,waterColumnEquivalentHeightAbsolute,1065,Current
773,,Barometric pressure expressed as an equivalent height of water over the sensor.,"Water column equivalent height, barometric",,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/waterColumnEquivalentHeightBarometric/,waterColumnEquivalentHeightBarometric,1066,Current
774,,Quantity of water contained in a material or organism,Water Content,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/waterContent/,waterContent,1067,Current
775,,Water depth is the distance between the water surface and the bottom of the water body at a specific location specified by the site location and offset.,Water depth,,Originally from the CUAHSI HIS VariableNameCV.  See: http://his.cuahsi.org/mastercvreg/edit_cv11.aspx?tbl=VariableNameCV.,,/api/v1/variablename/waterDepth/,waterDepth,1068,Current
